"No","Nombre","Tipo_recoleccion","Sitio","Ceramica","Litico","Area","Este","Norte","Observaciones"
"545","GC202","Pozo de sondeo","Granja Caldas",0,0,0,321314.050368773,268474.66040614,NA
"546","GC203","Pozo de sondeo","Granja Caldas",0,4,0,321329.049452679,268474.637689421,NA
"547","GC204","Pozo de sondeo","Granja Caldas",0,1,0,321344.048537824,268474.614972695,NA
"548","GC205","Pozo de sondeo","Granja Caldas",2,1,0,321359.048624494,268474.591258639,NA
"549","GC206","Pozo de sondeo","Granja Caldas",1,2,0,321374.047712122,268474.568541899,NA
"550","GC207","Pozo de sondeo","Granja Caldas",0,0,0,321389.04680099,268474.54582515,NA
"551","GC208","Pozo de sondeo","Granja Caldas",0,0,0,321404.045892582,268474.522109593,NA
"552","GC209","Pozo de sondeo","Granja Caldas",0,0,0,321419.045982737,268474.499394312,NA
"553","GC210","Pozo de sondeo","Granja Caldas",0,0,0,321434.045075329,268474.476677542,NA
"554","GC211","Pozo de sondeo","Granja Caldas",0,0,0,321449.044170643,268474.452961962,NA
"555","GC212","Pozo de sondeo","Granja Caldas",1,0,0,321464.044264522,268474.430246659,NA
"556","GC213","Pozo de sondeo","Granja Caldas",0,1,0,321314.026652634,268459.661321378,NA
"557","GC214","Pozo de sondeo","Granja Caldas",0,0,0,321329.026735334,268459.638604898,NA
"558","GC215","Pozo de sondeo","Granja Caldas",1,0,0,321344.025821953,268459.614888129,NA
"559","GC216","Pozo de sondeo","Granja Caldas",0,0,0,321359.024908334,268459.592170154,NA
"560","GC217","Pozo de sondeo","Granja Caldas",0,0,0,321374.024994756,268459.569453653,NA
"561","GC218","Pozo de sondeo","Granja Caldas",0,0,0,321389.024085099,268459.545736861,NA
"562","GC219","Pozo de sondeo","Granja Caldas",0,0,0,321404.023175204,268459.523018865,NA
"563","GC220","Pozo de sondeo","Granja Caldas",0,0,0,321419.022266547,268459.500300862,NA
"564","GC221","Pozo de sondeo","Granja Caldas",9,1,0,321434.022359416,268459.476585529,NA
"565","GC222","Pozo de sondeo","Granja Caldas",2,0,0,321449.021453244,268459.453867511,NA
"566","GC223","Pozo de sondeo","Granja Caldas",0,0,0,321464.020548311,268459.431149486,NA
"567","GC224","Pozo de sondeo","Granja Caldas",0,0,0,321329.003019427,268444.6385201,NA
"568","GC225","Pozo de sondeo","Granja Caldas",0,1,0,321344.003103362,268444.615802372,NA
"569","GC226","Pozo de sondeo","Granja Caldas",0,0,0,321359.002189734,268444.593083157,NA
"570","GC227","Pozo de sondeo","Granja Caldas",6,0,0,321374.001278829,268444.569365131,NA
"571","GC228","Pozo de sondeo","Granja Caldas",5,1,0,321389.000367684,268444.546645901,NA
"572","GC229","Pozo de sondeo","Granja Caldas",0,0,0,321404.000456582,268444.523928144,NA
"573","GC230","Pozo de sondeo","Granja Caldas",14,2,0,321418.9995494,268444.500210097,NA
"574","GC231","Pozo de sondeo","Granja Caldas",17,0,0,321433.99864198,268444.477490845,NA
"575","GC232","Pozo de sondeo","Granja Caldas",0,2,0,321448.998734603,268444.454773067,NA
"576","GC233","Pozo de sondeo","Granja Caldas",0,0,0,321463.997829663,268444.432053801,NA
"577","GC234","Pozo de sondeo","Granja Caldas",2,0,0,321358.979471375,268429.592997364,NA
"578","GC235","Pozo de sondeo","Granja Caldas",2,3,0,321373.978558981,268429.5702769,NA
"579","GC236","Pozo de sondeo","Granja Caldas",5,2,0,321388.977647829,268429.547556429,NA
"580","GC237","Pozo de sondeo","Granja Caldas",0,0,0,321403.976737918,268429.52483595,NA
"581","GC238","Pozo de sondeo","Granja Caldas",2,3,0,321418.976829532,268429.501118142,NA
"582","GC239","Pozo de sondeo","Granja Caldas",5,0,0,321433.975922103,268429.478397649,NA
"583","GC240","Pozo de sondeo","Granja Caldas",0,0,0,321448.975015917,268429.45567715,NA
"584","GC241","Pozo de sondeo","Granja Caldas",4,0,0,321463.975111253,268429.43195932,NA
"585","GC242","Pozo de sondeo","Granja Caldas",2,1,0,321388.954926736,268414.548466963,NA
"586","GC243","Pozo de sondeo","Granja Caldas",0,0,0,321403.954018296,268414.524746441,NA
"587","GC244","Pozo de sondeo","Granja Caldas",1,4,0,321418.95310962,268414.502024714,NA
"588","GC245","Pozo de sondeo","Granja Caldas",0,0,0,321433.953200987,268414.479304461,NA
"589","GC246","Pozo de sondeo","Granja Caldas",2,0,0,321299.027569976,268459.684039332,NA
"590","GC247","Pozo de sondeo","Granja Caldas",0,0,0,321284.004771197,268444.707675005,NA
"591","GC248","Pozo de sondeo","Granja Caldas",0,0,0,321299.004851408,268444.684957299,NA
"592","GC249","Pozo de sondeo","Granja Caldas",0,0,0,321314.003934058,268444.662238105,NA
"593","GC250","Pozo de sondeo","Granja Caldas",0,0,0,321283.982051393,268429.708594221,NA
"594","GC251","Pozo de sondeo","Granja Caldas",0,0,0,321298.981132795,268429.685873793,NA
"595","GC252","Pozo de sondeo","Granja Caldas",4,2,0,321313.98190076,268429.66215705,NA
"596","GC253","Pozo de sondeo","Granja Caldas",0,0,0,321328.980299602,268429.639435593,NA
"597","GC254","Pozo de sondeo","Granja Caldas",0,0,0,321343.979384727,268429.616715143,NA
"598","GC255","Pozo de sondeo","Granja Caldas",3,1,0,321283.959330348,268414.709513443,NA
"599","GC256","Pozo de sondeo","Granja Caldas",0,0,0,321298.958413222,268414.685792972,NA
"600","GC257","Pozo de sondeo","Granja Caldas",9,3,0,321313.957495856,268414.663071296,NA
"601","GC258","Pozo de sondeo","Granja Caldas",0,0,0,321328.957578536,268414.640351092,NA
"602","GC259","Pozo de sondeo","Granja Caldas",4,0,0,321343.956665132,268414.616630599,NA
"603","GC260","Pozo de sondeo","Granja Caldas",4,2,0,321358.955751492,268414.5939089,NA
"604","GC261","Pozo de sondeo","Granja Caldas",15,4,0,321373.955837893,268414.571188675,NA
"605","GC262","Pozo de sondeo","Granja Caldas",6,2,0,321448.952296272,268414.455583916,NA
"606","GC263","Pozo de sondeo","Granja Caldas",0,0,0,321283.93561074,268399.709432392,NA
"607","GC264","Pozo de sondeo","Granja Caldas",3,0,0,321298.935690929,268399.686710961,NA
"608","GC265","Pozo de sondeo","Granja Caldas",0,1,0,321313.934773556,268399.663988043,NA
"609","GC266","Pozo de sondeo","Granja Caldas",9,2,0,321328.933858904,268399.640266316,NA
"610","GC267","Pozo de sondeo","Granja Caldas",21,11,0,321343.933942818,268399.617544864,NA
"611","GC268","Pozo de sondeo","Granja Caldas",14,5,0,321358.933029168,268399.594821925,NA
"612","GC269","Pozo de sondeo","Granja Caldas",13,12,0,321373.932116761,268399.572098978,NA
"613","GC270","Pozo de sondeo","Granja Caldas",20,1,0,321388.932205878,268399.548378702,NA
"614","GC271","Pozo de sondeo","Granja Caldas",5,6,0,321403.931295954,268399.525655741,NA
"615","GC272","Pozo de sondeo","Granja Caldas",7,1,0,321418.930387269,268399.502932774,NA
"616","GC273","Pozo de sondeo","Granja Caldas",5,0,0,321433.929481306,268399.479210996,NA
"617","GC274","Pozo de sondeo","Granja Caldas",0,0,0,321448.929507312,268399.501435638,NA
"618","GC275","Pozo de sondeo","Granja Caldas",7,2,0,321283.912887213,268384.710351628,NA
"619","GC276","Pozo de sondeo","Granja Caldas",0,1,0,321298.911968592,268384.687627477,NA
"620","GC277","Pozo de sondeo","Granja Caldas",8,1,0,321313.912051495,268384.663905995,NA
"621","GC278","Pozo de sondeo","Granja Caldas",5,1,0,321328.911135357,268384.64118183,NA
"622","GC279","Pozo de sondeo","Granja Caldas",8,12,0,321343.910220458,268384.618457656,NA
"623","GC280","Pozo de sondeo","Granja Caldas",4,1,0,321358.910305606,268384.595734956,NA
"624","GC281","Pozo de sondeo","Granja Caldas",0,0,0,321373.909394671,268384.572011966,NA
"625","GC282","Pozo de sondeo","Granja Caldas",0,NA,0,321388.908483497,268384.549287772,NA
"626","GC283","Pozo de sondeo","Granja Caldas",3,0,0,321403.908572368,268384.526565049,NA
"627","GC284","Pozo de sondeo","Granja Caldas",6,3,0,321418.907597087,268384.548786977,NA
"628","GC285","Pozo de sondeo","Granja Caldas",0,0,0,321433.906757706,268384.480117821,NA
"629","GC286","Pozo de sondeo","Granja Caldas",2,8,0,321298.889245295,268369.687546678,NA
"630","GC287","Pozo de sondeo","Granja Caldas",8,0,0,321313.88832791,268369.664821278,NA
"631","GC288","Pozo de sondeo","Granja Caldas",1,1,0,321328.888410566,268369.64209735,NA
"632","GC289","Pozo de sondeo","Granja Caldas",31,10,0,321343.887429076,268369.664318054,NA
"633","GC290","Pozo de sondeo","Granja Caldas",0,0,0,321358.886583478,268369.595647712,NA
"634","GC291","Pozo de sondeo","Granja Caldas",2,13,0,321373.886603272,268369.617869889,NA
"635","GC292","Pozo de sondeo","Granja Caldas",2,2,0,321388.885758678,268369.550198327,NA
"636","GC293","Pozo de sondeo","Granja Caldas",2,1,0,321403.884850218,268369.526474081,NA
"637","GC294","Pozo de sondeo","Granja Caldas",5,0,0,321418.884873737,268369.548696248,NA
"638","GC295","Pozo de sondeo","Granja Caldas",7,0,0,321313.865601884,268354.665738047,NA
"639","GC296","Pozo de sondeo","Granja Caldas",0,0,0,321328.864685731,268354.643011398,NA
"640","GC297","Pozo de sondeo","Granja Caldas",2,2,0,321343.864771104,268354.61928742,NA
"641","GC298","Pozo de sondeo","Granja Caldas",3,3,0,321358.863790849,268354.64150688,NA
"642","GC299","Pozo de sondeo","Granja Caldas",3,5,0,321373.862945004,268354.573834088,NA
"643","GC300","Pozo de sondeo","Granja Caldas",2,0,0,321388.863034098,268354.550110088,NA
"644","GC301","Pozo de sondeo","Granja Caldas",7,2,0,321403.862057568,268354.572329537,NA
"645","GC302","Pozo de sondeo","Granja Caldas",0,0,0,321418.861215447,268354.504656713,NA
"646","GC303","Pozo de sondeo","Granja Caldas",3,0,0,321313.842874619,268339.666654823,NA
"647","GC304","Pozo de sondeo","Granja Caldas",6,4,0,321328.841891881,268339.688873049,NA
"648","GC305","Pozo de sondeo","Granja Caldas",5,1,0,321343.840910383,268339.711091274,NA
"649","GC306","Pozo de sondeo","Granja Caldas",3,1,0,321358.841130146,268339.59747381,NA
"650","GC307","Pozo de sondeo","Granja Caldas",6,5,0,321373.840151131,268339.619692025,NA
"651","GC308","Pozo de sondeo","Granja Caldas",0,1,0,321388.839307993,268339.551019178,NA
"652","GC309","Pozo de sondeo","Granja Caldas",6,1,0,321328.819231424,268324.643843673,NA
"653","GC310","Pozo de sondeo","Granja Caldas",0,3,0,321343.818316501,268324.621114536,NA
"654","GC311","Pozo de sondeo","Granja Caldas",9,8,0,321358.817336241,268324.643331513,NA
"655","GC312","Pozo de sondeo","Granja Caldas",0,0,0,321373.817490654,268324.574658915,NA
"656","GC313","Pozo de sondeo","Granja Caldas",0,0,0,321328.795502869,268309.644757743,NA
"657","GC314","Pozo de sondeo","Granja Caldas",0,0,0,321343.795588218,268309.621030041,NA
"658","GC315","Pozo de sondeo","Granja Caldas",0,0,0,321358.794674527,268309.598299655,NA
"659","GC316","Pozo de sondeo","Granja Caldas",0,0,0,321343.771858412,268294.621942877,NA
"660","GC081","Pozo de sondeo","Granja Caldas",2,0,0,321374.462396376,268744.55813325,NA
"661","GC082","Pozo de sondeo","Granja Caldas",3,1,0,321389.461486856,268744.53444004,NA
"662","GC083","Pozo de sondeo","Granja Caldas",6,0,0,321404.461575899,268744.511747108,NA
"663","GC084","Pozo de sondeo","Granja Caldas",13,0,0,321419.460667379,268744.489052687,NA
"664","GC085","Pozo de sondeo","Granja Caldas",5,0,0,321374.439702834,268729.558046072,NA
"665","GC086","Pozo de sondeo","Granja Caldas",6,1,0,321389.43872515,268729.580296554,NA
"666","GC087","Pozo de sondeo","Granja Caldas",1,0,0,321404.437882059,268729.512654769,NA
"667","GC088","Pozo de sondeo","Granja Caldas",6,1,0,321419.437973817,268729.488961786,NA
"668","GC089","Pozo de sondeo","Granja Caldas",12,0,0,321374.416007767,268714.558956223,NA
"669","GC090","Pozo de sondeo","Granja Caldas",0,0,0,321389.416095555,268714.536260815,NA
"670","GC091","Pozo de sondeo","Granja Caldas",0,0,0,321404.415187261,268714.512565116,NA
"671","GC092","Pozo de sondeo","Granja Caldas",2,0,0,321419.414278727,268714.489868213,NA
"672","GC093","Pozo de sondeo","Granja Caldas",0,0,0,321374.393310261,268699.559867863,NA
"673","GC094","Pozo de sondeo","Granja Caldas",0,0,0,321389.392400719,268699.53617093,NA
"674","GC095","Pozo de sondeo","Granja Caldas",2,0,0,321404.39248974,268699.513474274,NA
"675","GC096","Pozo de sondeo","Granja Caldas",5,0,0,321419.391581199,268699.490776129,NA
"676","GC097","Pozo de sondeo","Granja Caldas",1,0,0,321359.370524984,268684.583477392,NA
"677","GC098","Pozo de sondeo","Granja Caldas",6,0,0,321374.370612996,268684.559780706,NA
"678","GC099","Pozo de sondeo","Granja Caldas",0,0,0,321389.369701966,268684.537081335,NA
"679","GC100","Pozo de sondeo","Granja Caldas",4,1,0,321404.368792175,268684.514381957,NA
"680","GC101","Pozo de sondeo","Granja Caldas",1,0,0,321419.368883913,268684.490685249,NA
"681","GC102","Pozo de sondeo","Granja Caldas",6,5,0,321434.367976607,268684.467985857,NA
"682","GC103","Pozo de sondeo","Granja Caldas",2,1,0,321449.367003876,268684.490232601,NA
"683","GC104","Pozo de sondeo","Granja Caldas",0,0,0,321359.347826482,268669.583391485,NA
"684","GC105","Pozo de sondeo","Granja Caldas",10,2,0,321374.346914204,268669.560690879,NA
"685","GC106","Pozo de sondeo","Granja Caldas",2,4,0,321389.34700197,268669.537991748,NA
"686","GC107","Pozo de sondeo","Granja Caldas",1,0,0,321404.346093655,268669.514292325,NA
"687","GC108","Pozo de sondeo","Granja Caldas",1,0,0,321419.345185101,268669.491591698,NA
"688","GC109","Pozo de sondeo","Granja Caldas",4,2,0,321434.345366951,268669.407965555,NA
"689","GC110","Pozo de sondeo","Granja Caldas",0,1,0,321449.344371997,268669.445193101,NA
"690","GC111","Pozo de sondeo","Granja Caldas",8,3,0,321359.32512526,268654.584304387,NA
"691","GC112","Pozo de sondeo","Granja Caldas",2,3,0,321374.324212975,268654.56160254,NA
"692","GC113","Pozo de sondeo","Granja Caldas",7,4,0,321389.323303411,268654.537901884,NA
"693","GC114","Pozo de sondeo","Granja Caldas",0,1,0,321404.32339241,268654.515201504,NA
"694","GC115","Pozo de sondeo","Granja Caldas",2,7,0,321419.322417192,268654.537445773,NA
"695","GC116","Pozo de sondeo","Granja Caldas",0,3,0,321434.321578008,268654.468798958,NA
"696","GC117","Pozo de sondeo","Granja Caldas",0,0,0,321449.320605271,268654.49104322,NA
"697","GC118","Pozo de sondeo","Granja Caldas",9,0,0,321344.302337529,268639.607918895,NA
"698","GC119","Pozo de sondeo","Granja Caldas",1,0,0,321359.301423994,268639.585215815,NA
"699","GC120","Pozo de sondeo","Granja Caldas",11,11,0,321374.301511985,268639.561515406,NA
"700","GC121","Pozo de sondeo","Granja Caldas",4,1,0,321389.30053428,268639.583758441,NA
"701","GC122","Pozo de sondeo","Granja Caldas",12,1,0,321404.299691123,268639.516109209,NA
"702","GC123","Pozo de sondeo","Granja Caldas",17,2,0,321419.299782838,268639.492408778,NA
"703","GC124","Pozo de sondeo","Granja Caldas",9,1,0,321434.298875509,268639.469705661,NA
"704","GC125","Pozo de sondeo","Granja Caldas",2,4,0,321449.297969423,268639.447002538,NA
"705","GC126","Pozo de sondeo","Granja Caldas",11,3,0,321344.279633831,268624.608833053,NA
"706","GC127","Pozo de sondeo","Granja Caldas",4,0,0,321359.27872029,268624.586128732,NA
"707","GC128","Pozo de sondeo","Granja Caldas",2,4,0,321374.277741339,268624.608370529,NA
"708","GC129","Pozo de sondeo","Granja Caldas",3,2,0,321389.277897214,268624.539722745,NA
"709","GC130","Pozo de sondeo","Granja Caldas",1,1,0,321404.276988878,268624.516019599,NA
"710","GC131","Pozo de sondeo","Granja Caldas",1,3,0,321419.276080302,268624.493315249,NA
"711","GC132","Pozo de sondeo","Granja Caldas",7,1,0,321434.275172965,268624.470610891,NA
"712","GC133","Pozo de sondeo","Granja Caldas",3,1,0,321449.275267156,268624.446909204,NA
"713","GC134","Pozo de sondeo","Granja Caldas",0,1,0,321329.256844879,268609.632451293,NA
"714","GC135","Pozo de sondeo","Granja Caldas",17,7,0,321344.25593009,268609.609745737,NA
"715","GC136","Pozo de sondeo","Granja Caldas",5,2,0,321359.256016826,268609.586042853,NA
"716","GC137","Pozo de sondeo","Granja Caldas",8,6,0,321374.255104518,268609.563337283,NA
"717","GC138","Pozo de sondeo","Granja Caldas",2,0,0,321389.25419345,268609.540631705,NA
"718","GC139","Pozo de sondeo","Granja Caldas",9,0,0,321404.254283912,268609.516928799,NA
"719","GC140","Pozo de sondeo","Granja Caldas",3,0,0,321419.253375326,268609.494223208,NA
"720","GC141","Pozo de sondeo","Granja Caldas",2,0,0,321434.252469467,268609.470518806,NA
"721","GC142","Pozo de sondeo","Granja Caldas",7,6,0,321314.234055942,268594.656072015,NA
"722","GC143","Pozo de sondeo","Granja Caldas",2,0,0,321329.234138707,268594.633366706,NA
"723","GC144","Pozo de sondeo","Granja Caldas",3,0,0,321344.233225391,268594.609661106,NA
"724","GC145","Pozo de sondeo","Granja Caldas",8,3,0,321359.232267406,268594.616918384,NA
"725","GC146","Pozo de sondeo","Granja Caldas",3,0,0,321374.232398323,268594.564248972,NA
"726","GC147","Pozo de sondeo","Granja Caldas",11,2,0,321389.231488731,268594.540543351,NA
"727","GC148","Pozo de sondeo","Granja Caldas",1,2,0,321404.230578899,268594.517836526,NA
"728","GC149","Pozo de sondeo","Granja Caldas",0,0,0,321419.229670307,268594.495129693,NA
"729","GC150","Pozo de sondeo","Granja Caldas",0,0,0,321434.229763242,268594.471425531,NA
"730","GC151","Pozo de sondeo","Granja Caldas",1,1,0,321314.211348535,268579.656988677,NA
"731","GC152","Pozo de sondeo","Granja Caldas",4,1,0,321329.21036585,268579.679226761,NA
"732","GC153","Pozo de sondeo","Granja Caldas",3,0,0,321344.21051797,268579.610575286,NA
"733","GC154","Pozo de sondeo","Granja Caldas",8,0,0,321359.209604407,268579.587867241,NA
"734","GC155","Pozo de sondeo","Granja Caldas",10,6,0,321374.208693566,268579.564160386,NA
"735","GC156","Pozo de sondeo","Granja Caldas",2,0,0,321389.208781289,268579.541453807,NA
"736","GC157","Pozo de sondeo","Granja Caldas",1,0,0,321404.207871448,268579.51874574,NA
"737","GC158","Pozo de sondeo","Granja Caldas",2,0,0,321419.206964332,268579.495038863,NA
"738","GC159","Pozo de sondeo","Granja Caldas",0,0,0,321299.188558378,268564.680613129,NA
"739","GC160","Pozo de sondeo","Granja Caldas",6,5,0,321314.188641367,268564.656906543,NA
"740","GC161","Pozo de sondeo","Granja Caldas",4,2,0,321329.187725317,268564.634197271,NA
"741","GC162","Pozo de sondeo","Granja Caldas",10,0,0,321344.186810505,268564.611487992,NA
"742","GC163","Pozo de sondeo","Granja Caldas",4,2,0,321359.186897219,268564.587781383,NA
"743","GC164","Pozo de sondeo","Granja Caldas",2,0,0,321374.18598489,268564.56507209,NA
"744","GC165","Pozo de sondeo","Granja Caldas",1,0,0,321389.185073801,268564.542362789,NA
"745","GC166","Pozo de sondeo","Granja Caldas",3,4,0,321404.184165436,268564.518654678,NA
"746","GC167","Pozo de sondeo","Granja Caldas",0,0,0,321299.165849977,268549.680532244,NA
"747","GC168","Pozo de sondeo","Granja Caldas",0,2,0,321314.164932676,268549.657821738,NA
"748","GC169","Pozo de sondeo","Granja Caldas",0,2,0,321329.16501542,268549.635112705,NA
"749","GC170","Pozo de sondeo","Granja Caldas",1,2,0,321344.164102082,268549.611403383,NA
"750","GC171","Pozo de sondeo","Granja Caldas",6,1,0,321359.163188506,268549.588692855,NA
"751","GC172","Pozo de sondeo","Granja Caldas",0,1,0,321374.163274972,268549.565983801,NA
"752","GC317","Pozo de sondeo","Granja Caldas",0,0,0,321261.874983094,268684.733517868,NA
"753","GC318","Pozo de sondeo","Granja Caldas",28,12,0,321276.874064236,268684.709819749,NA
"754","GC319","Pozo de sondeo","Granja Caldas",15,4,0,321291.873145136,268684.687120424,NA
"755","GC320","Pozo de sondeo","Granja Caldas",7,5,0,321254.363095115,268677.245326834,NA
"756","GC322","Pozo de sondeo","Granja Caldas",26,5,0,321269.363174436,268677.221629579,NA
"757","GC321","Pozo de sondeo","Granja Caldas",2,1,0,321261.86313462,268677.233478208,NA
"758","GC324","Pozo de sondeo","Granja Caldas",0,0,0,321284.362254713,268677.198929637,NA
"759","GC323","Pozo de sondeo","Granja Caldas",18,6,0,321276.862214277,268677.210778269,NA
"760","GC325","Pozo de sondeo","Granja Caldas",19,11,0,321291.862227316,268677.233025911,NA
"761","GC326","Pozo de sondeo","Granja Caldas",21,12,0,321299.361235499,268677.24414825,NA
"762","GC327","Pozo de sondeo","Granja Caldas",5,7,0,321261.851285838,268669.733438548,NA
"763","GC328","Pozo de sondeo","Granja Caldas",31,1,0,321276.851364294,268669.71073947,NA
"764","GC329","Pozo de sondeo","Granja Caldas",6,1,0,321291.850445189,268669.688038904,NA
"765","GC330","Pozo de sondeo","Granja Caldas",15,2,0,321254.340396045,268662.245249619,NA
"766","GC331","Pozo de sondeo","Granja Caldas",7,4,0,321261.840434067,268662.234399174,NA
"767","GC332","Pozo de sondeo","Granja Caldas",10,0,0,321269.339475077,268662.222548443,NA
"768","GC333","Pozo de sondeo","Granja Caldas",22,3,0,321276.839515197,268662.210699192,NA
"769","GC334","Pozo de sondeo","Granja Caldas",40,4,0,321284.339554147,268662.199848742,NA
"770","GC335","Pozo de sondeo","Granja Caldas",24,2,0,321291.838596089,268662.187998006,NA
"771","GC336","Pozo de sondeo","Granja Caldas",37,6,0,321299.338637141,268662.176148749,NA
"772","GC337","Pozo de sondeo","Granja Caldas",7,4,0,321246.829506256,268654.75706131,NA
"773","GC338","Pozo de sondeo","Granja Caldas",4,5,0,321261.828584662,268654.734359518,NA
"774","GC339","Pozo de sondeo","Granja Caldas",13,2,0,321276.827664308,268654.711657718,NA
"775","GC340","Pozo de sondeo","Granja Caldas",23,2,0,321291.827745481,268654.687958589,NA
"776","GC341","Pozo de sondeo","Granja Caldas",3,4,0,321239.318882062,268647.763282123,NA
"777","GC342","Pozo de sondeo","Granja Caldas",3,3,0,321246.818772816,268647.851312488,NA
"778","GC343","Pozo de sondeo","Granja Caldas",15,6,0,321254.317961324,268647.739580952,NA
"779","GC344","Pozo de sondeo","Granja Caldas",3,0,0,321261.817999342,268647.728729906,NA
"780","GC345","Pozo de sondeo","Granja Caldas",23,5,0,321269.318039149,268647.716880057,NA
"781","GC346","Pozo de sondeo","Granja Caldas",11,3,0,321276.817080465,268647.705028724,NA
"782","GC347","Pozo de sondeo","Granja Caldas",11,1,0,321284.317119414,268647.694177673,NA
"783","GC348","Pozo de sondeo","Granja Caldas",40,2,0,321291.817160152,268647.682327819,NA
"784","GC349","Pozo de sondeo","Granja Caldas",0,0,0,321299.316202399,268647.670476481,NA
"785","GC350","Pozo de sondeo","Granja Caldas",3,0,0,321246.805805045,268639.757982047,NA
"786","GC351","Pozo de sondeo","Granja Caldas",0,1,0,321261.805882246,268639.735280494,NA
"787","GC352","Pozo de sondeo","Granja Caldas",9,1,0,321276.804963366,268639.711578651,NA
"788","GC353","Pozo de sondeo","Granja Caldas",17,0,0,321291.804045726,268639.687876801,NA
"789","GC354","Pozo de sondeo","Granja Caldas",20,9,0,321239.294914641,268632.269794983,NA
"790","GC355","Pozo de sondeo","Granja Caldas",1,0,0,321246.794953516,268632.257944499,NA
"791","GC357","Pozo de sondeo","Granja Caldas",0,0,0,321261.79403191,268632.235240844,NA
"792","GC356","Pozo de sondeo","Granja Caldas",0,0,0,321254.293992417,268632.247091333,NA
"793","GC358","Pozo de sondeo","Granja Caldas",0,0,0,321269.294071713,268632.223390354,NA
"794","GC359","Pozo de sondeo","Granja Caldas",2,2,0,321276.793111547,268632.212537183,NA
"795","GC360","Pozo de sondeo","Granja Caldas",2,0,0,321284.293151972,268632.200686689,NA
"796","GC361","Pozo de sondeo","Granja Caldas",0,0,0,321291.793192707,268632.188836193,NA
"797","GC362","Pozo de sondeo","Granja Caldas",0,0,0,321299.29223347,268632.177983016,NA
"798","GC363","Pozo de sondeo","Granja Caldas",6,0,0,321246.783101394,268624.758904272,NA
"799","GC364","Pozo de sondeo","Granja Caldas",0,0,0,321261.782181266,268624.735201195,NA
"800","GC365","Pozo de sondeo","Granja Caldas",0,0,0,321276.782259701,268624.712498394,NA
"801","GC366","Pozo de sondeo","Granja Caldas",0,0,0,321291.781340575,268624.689794105,NA
"802","GC367","Pozo de sondeo","Granja Caldas",3,4,0,321321.434815475,268399.652127921,NA
"803","GC368","Pozo de sondeo","Granja Caldas",13,1,0,321336.433899966,268399.629404992,NA
"804","GC369","Pozo de sondeo","Granja Caldas",11,2,0,321351.432985696,268399.606682056,NA
"805","GC370","Pozo de sondeo","Granja Caldas",39,9,0,321366.433072952,268399.582961791,NA
"806","GC371","Pozo de sondeo","Granja Caldas",7,1,0,321381.432161164,268399.560238841,NA
"807","GC372","Pozo de sondeo","Granja Caldas",9,1,0,321396.431250619,268399.537515884,NA
"808","GC373","Pozo de sondeo","Granja Caldas",1,0,0,321313.922913279,268392.163946279,NA
"809","GC374","Pozo de sondeo","Granja Caldas",9,1,0,321321.422955197,268392.152085845,NA
"810","GC375","Pozo de sondeo","Granja Caldas",9,0,0,321328.922995947,268392.141224213,NA
"811","GC376","Pozo de sondeo","Granja Caldas",9,1,0,321336.422039683,268392.129362296,NA
"812","GC377","Pozo de sondeo","Granja Caldas",7,4,0,321343.922081052,268392.118500661,NA
"813","GC378","Pozo de sondeo","Granja Caldas",4,2,0,321351.422124213,268392.10664022,NA
"814","GC379","Pozo de sondeo","Granja Caldas",12,12,0,321358.921168881,268392.094778298,NA
"815","GC380","Pozo de sondeo","Granja Caldas",29,8,0,321366.42121118,268392.083916657,NA
"816","GC381","Pozo de sondeo","Granja Caldas",8,3,0,321373.921255273,268392.072056211,NA
"817","GC382","Pozo de sondeo","Granja Caldas",22,9,0,321381.420300871,268392.060194283,NA
"818","GC383","Pozo de sondeo","Granja Caldas",33,7,0,321388.920344104,268392.049332637,NA
"819","GC384","Pozo de sondeo","Granja Caldas",35,7,0,321396.420389124,268392.037472186,NA
"820","GC385","Pozo de sondeo","Granja Caldas",7,0,0,321403.919435653,268392.025610253,NA
"821","GC386","Pozo de sondeo","Granja Caldas",15,0,0,321321.411093128,268384.653042575,NA
"822","GC387","Pozo de sondeo","Granja Caldas",4,4,0,321336.411176415,268384.630319885,NA
"823","GC388","Pozo de sondeo","Granja Caldas",6,2,0,321351.410263616,268384.606596906,NA
"824","GC389","Pozo de sondeo","Granja Caldas",1,1,0,321366.409350581,268384.583872722,NA
"825","GC390","Pozo de sondeo","Granja Caldas",43,4,0,321381.409437591,268384.561150011,NA
"826","GC391","Pozo de sondeo","Granja Caldas",4,1,0,321396.408528516,268384.53742701,NA
"827","GC392","Pozo de sondeo","Granja Caldas",12,0,0,321313.900189117,268377.164863037,NA
"828","GC393","Pozo de sondeo","Granja Caldas",24,0,0,321321.400231032,268377.153001983,NA
"829","GC394","Pozo de sondeo","Granja Caldas",10,3,0,321328.899272974,268377.14213825,NA
"830","GC395","Pozo de sondeo","Granja Caldas",2,0,0,321336.39931551,268377.130277193,NA
"831","GC396","Pozo de sondeo","Granja Caldas",5,3,0,321343.899358357,268377.118416134,NA
"832","GC397","Pozo de sondeo","Granja Caldas",5,2,0,321351.39840123,268377.107552396,NA
"833","GC398","Pozo de sondeo","Granja Caldas",13,2,0,321358.898444696,268377.095691333,NA
"834","GC399","Pozo de sondeo","Granja Caldas",4,3,0,321366.398488474,268377.083830268,NA
